POSE,R_SHOULDER_X,R_SHOULDER_Y,R_SHOULDER_Z,R_SHOULDER_V,R_ELBOW_X,R_ELBOW_Y,R_ELBOW_Z,R_ELBOW_V,R_WRIST_X,R_WRIST_Y,R_WRIST_Z,R_WRIST_V,L_SHOULDER_X,L_SHOULDER_Y,L_SHOULDER_Z,L_SHOULDER_V,L_ELBOW_X,L_ELBOW_Y,L_ELBOW_Z,L_ELBOW_V,L_WRIST_X,L_WRIST_Y,L_WRIST_Z,L_WRIST_V
stop,0.4100560247898102,0.27347826957702637,-0.0631517693400383,0.9998393654823303,0.3662354648113251,0.43241140246391296,-0.1480000615119934,0.9826575517654419,0.34777185320854187,0.5274310111999512,-0.4262590706348419,0.9661828875541687,0.5557407140731812,0.28562211990356445,-0.08279462158679962,0.9999290108680725,0.591949462890625,0.4515472650527954,-0.10799014568328857,0.9954158067703247,0.6170608401298523,0.5514766573905945,-0.33083146810531616,0.989310085773468
stop,0.4052152633666992,0.2716563045978546,-0.06656446307897568,0.9998263716697693,0.3677940368652344,0.43100854754447937,-0.1394595205783844,0.9777599573135376,0.3905782997608185,0.5248143672943115,-0.390090674161911,0.9496634006500244,0.5498446822166443,0.2845723330974579,-0.07529984414577484,0.9999276399612427,0.5754674077033997,0.4485189914703369,-0.059518638998270035,0.9930771589279175,0.5816906690597534,0.550570011138916,-0.2506616711616516,0.9846503734588623
stop,0.4037143886089325,0.26809969544410706,-0.05852903798222542,0.9998352527618408,0.3698211908340454,0.4298355281352997,-0.12766927480697632,0.978074312210083,0.40911439061164856,0.5373789668083191,-0.3777839243412018,0.9491324424743652,0.5460447669029236,0.28004220128059387,-0.05734580382704735,0.9999297261238098,0.5667420029640198,0.44290950894355774,-0.0689995214343071,0.9919322729110718,0.5511057376861572,0.5473693609237671,-0.2917397618293762,0.9833743572235107
stop,0.40061718225479126,0.26685118675231934,-0.07762113958597183,0.9998300671577454,0.3745652437210083,0.4297449290752411,-0.13296155631542206,0.9771152138710022,0.4348004460334778,0.5406779646873474,-0.34764108061790466,0.9429783821105957,0.5384455919265747,0.27690544724464417,-0.058792781084775925,0.999908447265625,0.5562960505485535,0.4420311152935028,-0.11297132074832916,0.9885985851287842,0.5244175791740417,0.5218777060508728,-0.3512236475944519,0.9766795039176941
stop,0.39961618185043335,0.2654540240764618,-0.0268546175211668,0.9998255372047424,0.38499715924263,0.4326431155204773,-0.12011101096868515,0.9775509238243103,0.45116835832595825,0.5508742928504944,-0.3226093053817749,0.9415310621261597,0.5337552428245544,0.2736029028892517,0.018913429230451584,0.9998935461044312,0.5468712449073792,0.44183191657066345,-0.07973446696996689,0.9852834939956665,0.5215746760368347,0.4834349453449249,-0.34942829608917236,0.9732164144515991
stop,0.39914485812187195,0.26380306482315063,-0.0756770670413971,0.9998218417167664,0.38690996170043945,0.4335751533508301,-0.16625972092151642,0.9787663817405701,0.45994436740875244,0.555336058139801,-0.32089754939079285,0.9424441456794739,0.5266868472099304,0.2651365101337433,-0.0154431676492095,0.9998931288719177,0.5512889623641968,0.42926883697509766,-0.12951350212097168,0.985676646232605,0.5117523670196533,0.4386941194534302,-0.4256422817707062,0.9749498963356018
stop,0.39934560656547546,0.26334553956985474,-0.08063676208257675,0.9998202323913574,0.38966599106788635,0.4355482757091522,-0.1801745891571045,0.9803348183631897,0.46245571970939636,0.55801922082901,-0.32036155462265015,0.9451971650123596,0.5213327407836914,0.25991782546043396,0.010594809427857399,0.9998939633369446,0.5533409118652344,0.4128614068031311,-0.11614218354225159,0.9862639307975769,0.5134788751602173,0.4092962145805359,-0.38905084133148193,0.9768673181533813
stop,0.3961641490459442,0.2635422348976135,-0.08235953003168106,0.9998255372047424,0.39196717739105225,0.4411754906177521,-0.19540929794311523,0.9818378686904907,0.46400099992752075,0.5680993795394897,-0.32116401195526123,0.9480479955673218,0.5184906125068665,0.25719165802001953,0.010948671028017998,0.999899685382843,0.5589683055877686,0.3910120725631714,-0.14485548436641693,0.9870455861091614,0.5299063920974731,0.38979217410087585,-0.4506506621837616,0.9785658121109009
stop,0.3941594064235687,0.2652973532676697,-0.08142249286174774,0.9998236298561096,0.39274394512176514,0.44537121057510376,-0.18721607327461243,0.9831460118293762,0.46190738677978516,0.5736713409423828,-0.30563056468963623,0.9503100514411926,0.5152486562728882,0.25731250643730164,-0.0005299912882037461,0.9999051690101624,0.5640774965286255,0.3701079487800598,-0.173787921667099,0.987828254699707,0.531551718711853,0.38910865783691406,-0.4747537076473236,0.9797909259796143
stop,0.39245203137397766,0.2704232931137085,-0.0779656246304512,0.9998160600662231,0.39228853583335876,0.4523988664150238,-0.16151928901672363,0.983944296836853,0.4560486376285553,0.5800093412399292,-0.2589855194091797,0.9499794244766235,0.5165494680404663,0.2579007148742676,0.00517050176858902,0.9999058246612549,0.5673976540565491,0.37153729796409607,-0.1493872106075287,0.9875357747077942,0.543280839920044,0.39984872937202454,-0.46656903624534607,0.9780007600784302
stop,0.39113929867744446,0.2739650011062622,-0.05457852780818939,0.9998143315315247,0.3900783658027649,0.4589274823665619,-0.148861825466156,0.9850042462348938,0.44858404994010925,0.5926805734634399,-0.26850563287734985,0.9522698521614075,0.5186484456062317,0.2597730755805969,0.039070963859558105,0.9999111890792847,0.56919926404953,0.37620121240615845,-0.11588747054338455,0.9869749546051025,0.576931357383728,0.4046264588832855,-0.4606015384197235,0.9778634309768677
stop,0.39111852645874023,0.27688997983932495,-0.050575122237205505,0.9998220205307007,0.3823976516723633,0.4654998779296875,-0.13715198636054993,0.9859448075294495,0.4410020411014557,0.6091970205307007,-0.30188435316085815,0.9548016786575317,0.5206671357154846,0.2644415497779846,0.01687452755868435,0.9999189376831055,0.5701507329940796,0.37696367502212524,-0.11948611587285995,0.9876828789710999,0.5983092188835144,0.3987952768802643,-0.4660108685493469,0.9795048832893372
stop,0.39177846908569336,0.2845402657985687,-0.03201902657747269,0.9998185038566589,0.3760341703891754,0.47690001130104065,-0.07633994519710541,0.986233115196228,0.42139706015586853,0.6277273297309875,-0.22759929299354553,0.9536727666854858,0.5222684144973755,0.26957273483276367,0.020213378593325615,0.999923586845398,0.5772894620895386,0.37971633672714233,-0.10408209264278412,0.9882282018661499,0.6216781735420227,0.405373752117157,-0.4436884820461273,0.9805585145950317
stop,0.3924962282180786,0.2863104045391083,-0.011923023499548435,0.9998091459274292,0.36977294087409973,0.47875750064849854,-0.026224715635180473,0.9862598776817322,0.3997548818588257,0.6300065517425537,-0.1700388342142105,0.952201247215271,0.5228169560432434,0.27050045132637024,0.0326593741774559,0.9999287724494934,0.5789383053779602,0.3816932737827301,-0.027542391791939735,0.9889683127403259,0.6373932957649231,0.43397143483161926,-0.31139665842056274,0.9819874167442322
stop,0.39297690987586975,0.28903108835220337,-0.08518201857805252,0.9998010993003845,0.3677750825881958,0.48670828342437744,-0.06784351915121078,0.9868975877761841,0.3813154995441437,0.6554815769195557,-0.1778063029050827,0.9529910087585449,0.5235225558280945,0.27180424332618713,-0.0018768085865303874,0.9999329447746277,0.5816017389297485,0.38561171293258667,-0.034777361899614334,0.989710807800293,0.6430109143257141,0.451737642288208,-0.30613040924072266,0.9835022687911987
stop,0.3955579400062561,0.28923162817955017,-0.11293821036815643,0.9998093843460083,0.36633262038230896,0.481418251991272,-0.06810926645994186,0.9871740937232971,0.3592059910297394,0.6429717540740967,-0.1894441545009613,0.9542104601860046,0.5261545181274414,0.27521687746047974,-0.04968786984682083,0.9999373555183411,0.5884981155395508,0.4005332291126251,0.005679212510585785,0.9903774261474609,0.6518553495407104,0.49346375465393066,-0.1856808364391327,0.9847627878189087
stop,0.39989423751831055,0.2887343168258667,-0.12395535409450531,0.9998243451118469,0.3660964369773865,0.47874054312705994,-0.07764600217342377,0.9879526495933533,0.34055617451667786,0.639548122882843,-0.20680519938468933,0.9576385021209717,0.5291749835014343,0.27792051434516907,-0.0816911980509758,0.9999428391456604,0.5893791913986206,0.4103851616382599,-0.028962144628167152,0.9910880923271179,0.6467875242233276,0.5063636302947998,-0.24143360555171967,0.9860708117485046
stop,0.40520647168159485,0.2887231409549713,-0.1491534560918808,0.9998388290405273,0.3664950728416443,0.4773101806640625,-0.10573341697454453,0.9887179136276245,0.3323623836040497,0.6331228613853455,-0.24908100068569183,0.9607933163642883,0.531952977180481,0.2801154851913452,-0.10264194756746292,0.999947726726532,0.5885976552963257,0.42090925574302673,-0.034658484160900116,0.9916331171989441,0.6410706639289856,0.5187163352966309,-0.27820903062820435,0.9871874451637268
stop,0.40907636284828186,0.28926172852516174,-0.12786239385604858,0.9998517632484436,0.36678144335746765,0.47620752453804016,-0.10259680449962616,0.9894256591796875,0.32513466477394104,0.6310317516326904,-0.24722984433174133,0.9636902809143066,0.5336743593215942,0.28382694721221924,-0.07127399742603302,0.9999524354934692,0.5881855487823486,0.4272906184196472,-0.031323011964559555,0.9921994209289551,0.6375153660774231,0.5266776084899902,-0.26238852739334106,0.988338053226471
stop,0.41273534297943115,0.2899071276187897,-0.1322016417980194,0.9998629689216614,0.3669480085372925,0.47507232427597046,-0.10192544013261795,0.990135908126831,0.3227866590023041,0.6228593587875366,-0.2468329817056656,0.9666863083839417,0.5344832539558411,0.2848387062549591,-0.06744694709777832,0.9999566674232483,0.5833947658538818,0.4294132888317108,-0.02503383159637451,0.9925899505615234,0.634059727191925,0.5223818421363831,-0.2505318224430084,0.989375650882721
stop,0.415650337934494,0.2898256182670593,-0.13970400393009186,0.9998717904090881,0.3671034574508667,0.4748517572879791,-0.10558349639177322,0.9907541871070862,0.3192776143550873,0.6178489923477173,-0.24303366243839264,0.969106137752533,0.5346190929412842,0.2845844328403473,-0.06102534011006355,0.9999592304229736,0.5759977698326111,0.430764764547348,0.0002875705249607563,0.9919605255126953,0.6315327882766724,0.5238063931465149,-0.18908359110355377,0.9899710416793823
stop,0.41764870285987854,0.2883762717247009,-0.12854556739330292,0.999881386756897,0.3673459589481354,0.4731329381465912,-0.08737023174762726,0.9911730289459229,0.321534663438797,0.6097079515457153,-0.20873714983463287,0.9710420966148376,0.5351117849349976,0.28424587845802307,-0.052029166370630264,0.9999616146087646,0.5702773332595825,0.43086832761764526,0.01705525629222393,0.9901100397109985,0.6238529086112976,0.5178818702697754,-0.1735857129096985,0.9903181195259094
stop,0.42059242725372314,0.28410762548446655,-0.1500764638185501,0.9998911619186401,0.367632120847702,0.47208085656166077,-0.11827966570854187,0.9917821884155273,0.3218352198600769,0.608939528465271,-0.2405034750699997,0.9733124375343323,0.5353010892868042,0.2841957211494446,-0.06052472069859505,0.9999637007713318,0.5649491548538208,0.431766152381897,0.0038176404777914286,0.9875780344009399,0.6169818639755249,0.5161956548690796,-0.1782332807779312,0.9905315041542053
stop,0.4239015579223633,0.28078097105026245,-0.15094739198684692,0.9999003410339355,0.37059056758880615,0.4669487476348877,-0.12268249690532684,0.9923244118690491,0.3261812925338745,0.6084491014480591,-0.24230770766735077,0.9753466248512268,0.5359033346176147,0.2843012511730194,-0.05795526131987572,0.9999657273292542,0.5643281936645508,0.4318605065345764,0.0030904014129191637,0.9849499464035034,0.6157714128494263,0.5172690749168396,-0.1811303347349167,0.9906743764877319
stop,0.4276708960533142,0.278960645198822,-0.1484057754278183,0.9999083876609802,0.37393656373023987,0.46193066239356995,-0.13194173574447632,0.9928327798843384,0.32925477623939514,0.6087773442268372,-0.23991088569164276,0.9771371483802795,0.5361919403076172,0.28423523902893066,0.0038284400943666697,0.9999658465385437,0.562041699886322,0.43095073103904724,0.05913563072681427,0.9767058491706848,0.6118460893630981,0.515619158744812,-0.1374349594116211,0.9898012280464172
stop,0.4310722053050995,0.27910447120666504,-0.1828288435935974,0.9999164938926697,0.37702929973602295,0.4635820686817169,-0.1621381938457489,0.9932889938354492,0.33728092908859253,0.6249262690544128,-0.2543690800666809,0.9785423278808594,0.5375061631202698,0.28415870666503906,-0.006797112990170717,0.9999670386314392,0.5608579516410828,0.43024304509162903,0.04579358547925949,0.9648029208183289,0.6082649230957031,0.514832615852356,-0.1730538159608841,0.9884989857673645
stop,0.43633756041526794,0.2793358862400055,-0.2187790423631668,0.9999232292175293,0.3840824067592621,0.46633270382881165,-0.21488958597183228,0.9936590194702148,0.36085742712020874,0.637955904006958,-0.29630762338638306,0.9794732332229614,0.5381314754486084,0.28451007604599,0.0018140421016141772,0.9999650716781616,0.5577015280723572,0.4316959083080292,0.0573662668466568,0.9410098791122437,0.6042370200157166,0.5136353969573975,-0.16749683022499084,0.9856030941009521
stop,0.43928414583206177,0.2806802988052368,-0.20505046844482422,0.9999279379844666,0.3936441242694855,0.47532179951667786,-0.20266461372375488,0.9938389658927917,0.38358718156814575,0.6665639877319336,-0.2771334946155548,0.9800083637237549,0.5404300093650818,0.28491100668907166,0.04371105879545212,0.9999618530273438,0.5590358376502991,0.4348583221435547,0.08222165703773499,0.9204367995262146,0.604804277420044,0.5126594305038452,-0.152753546833992,0.9841365814208984
stop,0.4423072040081024,0.2821540832519531,-0.1942828744649887,0.9999286532402039,0.40650901198387146,0.48533308506011963,-0.1948690265417099,0.9936776161193848,0.41107892990112305,0.6846166253089905,-0.24002957344055176,0.9794896841049194,0.542210042476654,0.28771406412124634,0.08683185279369354,0.9999553561210632,0.5594717860221863,0.4395234286785126,0.1128946989774704,0.8945887684822083,0.604414701461792,0.5136262774467468,-0.09744103252887726,0.9814528822898865
stop,0.44676700234413147,0.2832043766975403,-0.28348812460899353,0.999913215637207,0.418683260679245,0.48823925852775574,-0.25847920775413513,0.9924618601799011,0.43918105959892273,0.7032210826873779,-0.28198954463005066,0.9716295599937439,0.5448500514030457,0.28836876153945923,0.06473544239997864,0.9999327659606934,0.5592685341835022,0.4406610131263733,0.0760764554142952,0.8691198825836182,0.6036450266838074,0.531676173210144,-0.11032231897115707,0.9665048122406006
stop,0.4501839578151703,0.28704383969306946,-0.3185006082057953,0.9999150037765503,0.4274037480354309,0.49800369143486023,-0.3203737139701843,0.9923933744430542,0.45878058671951294,0.706145167350769,-0.3548649549484253,0.9708020091056824,0.5451390743255615,0.2883550226688385,0.035333022475242615,0.9999250173568726,0.5576440095901489,0.44441160559654236,0.1528913974761963,0.8555566072463989,0.5996395349502563,0.5448914766311646,0.1275862753391266,0.963511049747467
stop,0.4575437903404236,0.2870054543018341,-0.3170495927333832,0.9999201893806458,0.4456748068332672,0.49955862760543823,-0.3260958790779114,0.9926387071609497,0.479586124420166,0.6928130984306335,-0.38046568632125854,0.9717411994934082,0.5452776551246643,0.2871445119380951,0.022145140916109085,0.9999226927757263,0.5555143356323242,0.45020395517349243,0.16229255497455597,0.8401265144348145,0.5945242047309875,0.5647076964378357,0.1114935353398323,0.9606599807739258
stop,0.464904248714447,0.2869187295436859,-0.3294207453727722,0.9999118447303772,0.46407994627952576,0.4989472031593323,-0.34086528420448303,0.9922673106193542,0.5086010694503784,0.688200056552887,-0.3722265660762787,0.9675958752632141,0.5452836155891418,0.2824958860874176,-0.022862322628498077,0.9998603463172913,0.5545595288276672,0.44970279932022095,0.15881772339344025,0.8006270527839661,0.5856968760490417,0.5670430064201355,0.03885847330093384,0.9268379211425781
stop,0.47319599986076355,0.2828371524810791,-0.29111191630363464,0.9999060034751892,0.4867999255657196,0.4975956082344055,-0.31677839159965515,0.9915913343429565,0.5427419543266296,0.6846514940261841,-0.34711673855781555,0.9629039168357849,0.5439711213111877,0.2821282744407654,0.02771308645606041,0.9995328783988953,0.548993706703186,0.44893312454223633,0.12047330290079117,0.7406521439552307,0.5807969570159912,0.5747308731079102,0.05433620139956474,0.8565666675567627
stop,0.479405015707016,0.2839525640010834,-0.32332590222358704,0.9999054670333862,0.506695568561554,0.49780675768852234,-0.3387942314147949,0.9904645681381226,0.5751703977584839,0.6804642081260681,-0.3441504240036011,0.9538717269897461,0.5392261743545532,0.2764929533004761,0.02007969655096531,0.9989184141159058,0.5390985012054443,0.4560363292694092,0.10819727927446365,0.6722897887229919,0.5681601762771606,0.5721503496170044,0.05350081995129585,0.7768999934196472
stop,0.4830515682697296,0.2810784578323364,-0.2899917662143707,0.9998796582221985,0.5118078589439392,0.48711803555488586,-0.3064202070236206,0.9900396466255188,0.5953243970870972,0.6279352307319641,-0.27958032488822937,0.9500868320465088,0.5392900109291077,0.27472639083862305,0.08876197785139084,0.9977920055389404,0.5418123602867126,0.4593088924884796,0.16726283729076385,0.609817385673523,0.5750583410263062,0.5782749056816101,0.13529498875141144,0.7039983868598938
stop,0.4864732027053833,0.27704665064811707,-0.2827109396457672,0.9998499751091003,0.5256492495536804,0.47954943776130676,-0.3079913556575775,0.9893932938575745,0.6204804182052612,0.5935375094413757,-0.28224804997444153,0.9474195241928101,0.5410878658294678,0.27448752522468567,0.09667350351810455,0.9971226453781128,0.5479870438575745,0.4584229588508606,0.18396376073360443,0.5607633590698242,0.5907413959503174,0.5775249600410461,0.1268216222524643,0.6480002403259277
stop,0.490470826625824,0.2705296277999878,-0.2864585816860199,0.9997621774673462,0.5343685150146484,0.46906474232673645,-0.32960423827171326,0.9872546792030334,0.6424742937088013,0.5646941065788269,-0.2865924835205078,0.941289484500885,0.5446518063545227,0.2746190130710602,0.1260025054216385,0.9939308166503906,0.5632127523422241,0.45916154980659485,0.22061553597450256,0.5101926326751709,0.6157813668251038,0.5761119723320007,0.17078545689582825,0.5888763666152954
stop,0.49476078152656555,0.2630438506603241,-0.29517558217048645,0.9997217059135437,0.5427268743515015,0.4626380503177643,-0.34412986040115356,0.9859217405319214,0.6563352942466736,0.5412877202033997,-0.305900901556015,0.9391230344772339,0.5457876324653625,0.2709709703922272,0.13394750654697418,0.9927909970283508,0.5691976547241211,0.4581662118434906,0.2374662607908249,0.4653685986995697,0.629115641117096,0.5425509214401245,0.18019993603229523,0.5375391244888306
stop,0.499482661485672,0.259475439786911,-0.2969456911087036,0.9996768832206726,0.5445838570594788,0.4467773735523224,-0.349531352519989,0.9849649667739868,0.656537652015686,0.5160976648330688,-0.31215623021125793,0.9377050995826721,0.5472451448440552,0.2661956548690796,0.14124609529972076,0.990668535232544,0.5729827284812927,0.45796120166778564,0.23945988714694977,0.42320969700813293,0.6358938217163086,0.5223617553710938,0.16766314208507538,0.4888671934604645
stop,0.505902111530304,0.2570505440235138,-0.2920212149620056,0.9996335506439209,0.5498876571655273,0.43388229608535767,-0.34683123230934143,0.9848654866218567,0.6611651182174683,0.4956420958042145,-0.3111273944377899,0.9385858774185181,0.5522832870483398,0.2651914954185486,0.16798655688762665,0.9885661005973816,0.5778705477714539,0.4579283595085144,0.2618230879306793,0.3862624764442444,0.6373408436775208,0.5392282009124756,0.19297021627426147,0.445477157831192
